기준_년분기_코드,자치구,지출_총금액,식료품_지출_총금액,교통_지출_총금액
20214,강남구,5487667814.0,1301326346.0,991922228.0
20214,강남구,5819477888.0,1386724116.0,989485199.0
20214,강남구,5777658301.0,1339722885.0,1019409138.0
20214,강남구,3288680874.0,761899564.0,566024728.0
20214,강남구,12208943748.0,2961397392.0,2102495029.0
20214,강남구,6309522087.0,1510894108.0,1103102637.0
20214,강남구,3733170449.0,859601856.0,659419381.0
20214,강남구,4998004125.0,1185198938.0,885138648.0
20214,강남구,2958456445.0,658468216.0,536123317.0
20214,강남구,4278304031.0,955950573.0,758508107.0
20214,서초구,11917613701.0,2714020672.0,2161692362.0
20214,강남구,2225918996.0,493023242.0,405137537.0
20214,강남구,6988899185.0,1642258071.0,1255789070.0
20214,강남구,6476118449.0,1464757348.0,1191363175.0
20214,강남구,5881405251.0,1410569682.0,1031210351.0
20214,강남구,5367388815.0,1238411117.0,969713706.0
20214,강남구,2452359992.0,665388473.0,408167058.0
20214,강남구,5876144181.0,1318252986.0,1045990202.0
20214,강남구,5773572364.0,1257905586.0,988357515.0
20214,강남구,6676686749.0,1535756528.0,1179837561.0
20214,강남구,8770690419.0,2088382062.0,1534867837.0
20214,강남구,6798847327.0,1572483054.0,1189070277.0
20214,강남구,9260372551.0,2091929032.0,1655387628.0
20214,강남구,7036466319.0,1563154322.0,1244271901.0
20214,강남구,4538095372.0,1039490972.0,831053457.0
20214,강남구,6027666486.0,1374915138.0,1073302738.0
20214,서초구,3056803879.0,763935306.0,541978928.0
20214,강남구,3947675092.0,910335651.0,720642942.0
20214,강남구,3312769335.0,729085451.0,595671767.0
20214,강남구,5899611248.0,1477423759.0,1015633036.0
20214,강남구,6954084064.0,1702034240.0,1194205394.0
20214,강남구,6975311176.0,1548443003.0,1250257136.0
20214,송파구,8846693445.0,2170863799.0,1531615630.0
20214,강남구,6058644168.0,1413178705.0,1088397764.0
20214,강남구,4513403989.0,995669107.0,823624501.0
20214,강남구,5831142013.0,1313192198.0,1024120682.0
20214,강남구,4514302248.0,985305304.0,816166148.0
20214,강남구,4397530111.0,992455966.0,802874622.0
20214,강남구,8700946389.0,1980479062.0,1473264456.0
20214,강남구,1944542646.0,455336449.0,356541103.0
20214,강남구,2543506425.0,571067281.0,443717692.0
20214,강남구,13243892817.0,3022036984.0,2264413183.0
20214,강남구,6237411681.0,1465253208.0,1097624787.0
20214,강남구,3366626600.0,774730313.0,630495107.0
20214,강남구,8311666776.0,1828945878.0,1513282383.0
20214,강남구,9741680145.0,2200505071.0,1722419960.0
20214,강남구,11587323246.0,2756218729.0,2015652663.0
20214,강남구,1595382299.0,432404966.0,261152890.0
20214,송파구,9352098605.0,2201492262.0,1702193194.0
20214,강남구,996235613.0,281805938.0,155937157.0
20214,강남구,1812255556.0,499401571.0,296096816.0
20214,강남구,,,
20214,송파구,17781533067.0,4251464097.0,3157147927.0
20214,송파구,23556005856.0,5664672952.0,4172368515.0
20214,송파구,16264836018.0,3925663586.0,2850537112.0
20214,송파구,19136462320.0,4562956184.0,3393438750.0
20214,송파구,14250368687.0,3476417812.0,2486872599.0
20214,송파구,13892817450.0,3428197221.0,2431227917.0
20214,강남구,4539025078.0,1142580419.0,764389145.0
20214,송파구,15194150376.0,3703806848.0,2675428285.0
20214,송파구,12218744248.0,2997225696.0,2141791593.0
20214,송파구,14698177591.0,3562771879.0,2578317986.0
20214,송파구,11646381152.0,2768896042.0,2039864247.0
20214,송파구,17699780924.0,4336407256.0,3084339561.0
20214,강동구,5900235274.0,1630846534.0,939042144.0
20214,송파구,8807816040.0,2145203122.0,1543465600.0
20214,송파구,5939753733.0,1689724340.0,896150854.0
20214,송파구,13502136915.0,3182416728.0,2372799699.0
20214,송파구,7156819640.0,1681748275.0,1302161344.0
20214,송파구,16960682487.0,4006599097.0,3010153740.0
20214,송파구,12411046506.0,3008382216.0,2195438133.0
20214,송파구,7603477861.0,1838116064.0,1340873538.0
20214,송파구,7344330637.0,1784749098.0,1279338177.0
20214,송파구,10408713340.0,2526641233.0,1786198462.0
20214,강남구,5316153447.0,1247379756.0,1001266010.0
20214,송파구,11623002495.0,2828793854.0,2043982915.0
20214,송파구,7560593262.0,1817795276.0,1311154457.0
20214,송파구,6315447986.0,1548924151.0,1062821252.0
20214,송파구,5716303961.0,1379883006.0,1025489032.0
20214,송파구,8282430347.0,2025307742.0,1438515332.0
20214,강동구,10667301821.0,3164330022.0,1582931398.0
20214,송파구,4502016202.0,1120737097.0,781223664.0
20214,송파구,6616465656.0,1600626760.0,1143519393.0
20214,송파구,7449449790.0,1834584958.0,1271476842.0
20214,송파구,5649273062.0,1431321529.0,964829164.0
20214,송파구,4531736897.0,1121306350.0,765759988.0
20214,송파구,7691604302.0,1917431153.0,1295376454.0
20214,송파구,8461707750.0,2099404414.0,1441179572.0
20214,송파구,6160980119.0,1532348261.0,1046080051.0
20214,송파구,2863290720.0,799565329.0,442294945.0
20214,송파구,5646196445.0,1398323746.0,990034087.0
20214,송파구,5899981607.0,1501090824.0,1005707961.0
20214,송파구,7488637963.0,2065573613.0,1198186056.0
20214,송파구,5205330494.0,1457746656.0,821449600.0
20214,송파구,13052187984.0,3741798788.0,2007904703.0
20214,송파구,8604176402.0,2452384735.0,1326912339.0
20214,강동구,5440079158.0,1410655547.0,903423746.0
20214,강동구,8840574556.0,2373876571.0,1445068896.0
20214,강동구,5621352536.0,1462973265.0,934038706.0
20214,강동구,11187597702.0,3168758824.0,1734545062.0
20214,강동구,11284103953.0,2852076960.0,1918117501.0
20214,강동구,9500311112.0,2226890402.0,1670495852.0
20214,강동구,6929343389.0,1758444254.0,1153172038.0
20214,강동구,5095852575.0,1383448133.0,820168496.0
20214,강동구,10289535879.0,2886574229.0,1627187996.0
20214,강동구,9257071575.0,2347134304.0,1583946739.0
20214,송파구,10190324037.0,2416642558.0,1782960954.0
20214,강동구,18155703293.0,4849292278.0,2966309384.0
20214,강동구,18645105990.0,4821349815.0,3095386266.0
20214,강동구,8381755707.0,2001579478.0,1452628281.0
20214,강동구,13941989594.0,3821349419.0,2200731292.0
20214,강동구,10222677341.0,2544401875.0,1753746114.0
20214,강동구,20891825116.0,5346891924.0,3505753965.0
20214,강동구,14732381234.0,3985727171.0,2378464689.0
20214,강동구,18910340757.0,4585983072.0,3254728864.0
20214,강동구,8337247094.0,1897272532.0,1449381834.0
20214,강동구,15190096664.0,4256268466.0,2375056464.0
20214,강동구,11143691123.0,3056827173.0,1777944100.0
20214,강동구,9377253965.0,2336421613.0,1576478044.0
20214,강동구,17217120041.0,4529270133.0,2812161113.0
20214,강동구,15864339540.0,3937350134.0,2690458881.0
20214,강동구,10162312262.0,2645672115.0,1689364656.0
20214,송파구,10659481642.0,2813235434.0,1737833420.0
20214,강동구,10046125541.0,2578497378.0,1667261156.0
20214,강동구,22999407085.0,5716199274.0,3861586695.0
20214,강동구,16224957347.0,4090158993.0,2716921144.0
20214,강동구,9930123184.0,2533359320.0,1665106389.0
20214,강동구,8266581056.0,2167645553.0,1349924795.0
20214,노원구,2561407792.0,650538177.0,431164413.0
20214,노원구,5714547529.0,1387626970.0,1017326331.0
20214,노원구,1108089226.0,269053880.0,191978815.0
20214,노원구,5214372745.0,1265988161.0,903382879.0
20214,노원구,2568276006.0,685064024.0,411199408.0
20214,노원구,1969736582.0,479930572.0,333249120.0
20214,노원구,2111294979.0,532302165.0,347037810.0
20214,노원구,4364605700.0,1081910992.0,777742084.0
20214,마포구,6290808728.0,1531456321.0,1089881803.0
20214,마포구,9746896555.0,2433818816.0,1711923661.0
20214,마포구,4291548261.0,1205233640.0,673317988.0
20214,마포구,7453734531.0,1856873712.0,1268198068.0
20214,강동구,1643142297.0,519515501.0,236137412.0
20214,강동구,2756654153.0,785007376.0,425440465.0
20214,강동구,3046406493.0,803007618.0,509249680.0
20214,강동구,1864154895.0,517459960.0,287133272.0
20214,노원구,4619850101.0,1302059698.0,721956604.0
20214,노원구,4558031299.0,1293464368.0,707015706.0
20214,노원구,2438008337.0,594690222.0,397085148.0
20214,구로구,3942882312.0,991815999.0,662976322.0
20214,구로구,7234168742.0,2025095206.0,1104667400.0
20214,구로구,11736534366.0,3168967368.0,1779132247.0
20214,강동구,12232962648.0,3213001968.0,2009901674.0
20214,강동구,4636122120.0,1186581491.0,783124146.0
20214,강동구,11525359495.0,2955086696.0,1914743664.0
20214,강동구,6585368481.0,1730659664.0,1066366769.0
20214,강동구,7288484301.0,1991191200.0,1171924060.0
20214,강동구,4974821603.0,1266592642.0,829624816.0
20214,노원구,6129175770.0,1638166842.0,1010662367.0
20214,마포구,206292886.0,49272223.0,36348848.0
20214,노원구,6470059235.0,1698107286.0,1067694492.0
20214,노원구,6224813584.0,1562886178.0,1046036453.0
20214,마포구,3463387586.0,864239876.0,627462772.0
20214,마포구,2165308289.0,527744426.0,353073762.0
20214,마포구,3900115499.0,895436756.0,579071358.0
20214,마포구,2484031749.0,573685035.0,338865036.0
20214,마포구,2289281149.0,575512392.0,359901551.0
20214,마포구,7205100532.0,1803998665.0,1250073943.0
20214,마포구,7017745215.0,1759313871.0,1210616832.0
20214,마포구,6675752492.0,1773546574.0,1085000179.0
20214,마포구,9150931965.0,2294246278.0,1560950668.0
20214,노원구,1218624917.0,326224874.0,182538503.0
20214,노원구,4956229631.0,1228039955.0,798709769.0
20214,노원구,2417880447.0,723090495.0,356326465.0
20214,노원구,1279480368.0,384953823.0,188770501.0
20214,노원구,3796955024.0,1041214898.0,601893296.0
20214,노원구,6702328742.0,1944402461.0,1024443009.0
20214,노원구,10618476817.0,3107989164.0,1606057557.0
20214,구로구,8058521331.0,2055662906.0,1362800596.0
20214,구로구,7403591198.0,1834315763.0,1276215126.0
20214,구로구,7419142691.0,1823644520.0,1289476974.0
20214,마포구,5277506777.0,1311890178.0,882177736.0
20214,마포구,12611377842.0,3311497382.0,2085660733.0
20214,마포구,4655324515.0,1246326880.0,765172961.0
20214,구로구,9593510592.0,2426034559.0,1629089068.0
20214,구로구,4805969749.0,1197678388.0,868874959.0
20214,강서구,28473476915.0,6866761985.0,4999929460.0
20214,송파구,6652399728.0,1520727642.0,1244667439.0
20214,강동구,3980141247.0,1008751893.0,663961798.0
20214,구로구,9198502221.0,2297365374.0,1478480989.0
20214,구로구,8806282100.0,2250526246.0,1355078602.0
20214,구로구,4013987271.0,914935065.0,747000963.0
20214,마포구,3136463353.0,785287302.0,569184546.0
20214,마포구,3953669043.0,985633870.0,716274428.0
20214,동작구,5600078680.0,1499859564.0,889784916.0
20214,구로구,5242717180.0,1372273465.0,887105829.0
20214,구로구,7529357179.0,1921476738.0,1289887595.0
20214,구로구,4605762694.0,1160905454.0,780180997.0
20214,구로구,6887995480.0,1819634437.0,1172676603.0
20214,구로구,3340006501.0,802726523.0,595157555.0
20214,구로구,9520235986.0,2578337469.0,1589256105.0
20214,구로구,12044731992.0,3152515687.0,2039330904.0
20214,구로구,3323704526.0,878515609.0,571913769.0
20214,구로구,6759122826.0,1601348616.0,1206307161.0
20214,구로구,6620475543.0,1497855367.0,1226778171.0
20214,구로구,11857113980.0,3011016685.0,1992879154.0
20214,마포구,6199148431.0,1632881746.0,1006358066.0
20214,구로구,7061047302.0,1893878386.0,1147009585.0
20214,구로구,3257478237.0,829149588.0,552725418.0
20214,구로구,3463786675.0,857129740.0,602242708.0
20214,노원구,2580948514.0,649751401.0,442214143.0
20214,구로구,7720763653.0,1941309918.0,1304378889.0
20214,구로구,7538464172.0,1973137202.0,1233055208.0
20214,동작구,4509158562.0,1176701391.0,748012112.0
20214,동작구,5284757356.0,1412962997.0,883211395.0
20214,동작구,6271184253.0,1712594826.0,1020393177.0
20214,동작구,7210269255.0,1983696202.0,1157803403.0
20214,동작구,5215028502.0,1460251201.0,818749030.0
20214,구로구,9889318335.0,2554627165.0,1664280915.0
20214,구로구,10518312709.0,2636545227.0,1803216982.0
20214,구로구,3939062148.0,1022829561.0,681030876.0
20214,노원구,3326782762.0,814281980.0,585104377.0
20214,노원구,5091729828.0,1275658271.0,866738875.0
20214,노원구,6122881668.0,1664003676.0,976117182.0
20214,노원구,4086655241.0,1031856576.0,688253614.0
20214,노원구,1940079660.0,491926934.0,330198770.0
20214,광진구,7433667826.0,2090535036.0,1185993122.0
20214,동작구,3814316552.0,1064351515.0,599870146.0
20214,동작구,2179947651.0,574624681.0,350889177.0
20214,동작구,739547484.0,178386828.0,64809418.0
20214,동작구,5179781086.0,1434712032.0,819545318.0
20214,동작구,7491072524.0,2134186446.0,1100163157.0
20214,동작구,4832439315.0,1317944078.0,757812441.0
20214,동작구,4513436886.0,1208882551.0,543646736.0
20214,동작구,2763269941.0,709424903.0,458096625.0
20214,동작구,4589994346.0,1184195410.0,755554338.0
20214,노원구,6763906663.0,1883702816.0,1069967012.0
20214,노원구,4322226863.0,1053021685.0,734000927.0
20214,노원구,9333726989.0,2403783567.0,1499234919.0
20214,노원구,6294241127.0,1542659233.0,1035492218.0
20214,구로구,1642959220.0,418918871.0,284324226.0
20214,구로구,6619284542.0,1493393828.0,1219435107.0
20214,구로구,4869878844.0,1170217314.0,834221701.0
20214,구로구,2371811351.0,605682762.0,408413981.0
20214,구로구,1714442223.0,399616017.0,311835586.0
20214,동작구,5220287169.0,1335028795.0,857856967.0
20214,동작구,7046759665.0,1957613689.0,1056886610.0
20214,동작구,5611398334.0,1429882613.0,925751152.0
20214,동작구,4344023724.0,1105834170.0,748526326.0
20214,동작구,5140167060.0,1403505018.0,789497638.0
20214,동작구,8879830334.0,2143737505.0,1582417641.0
20214,구로구,7440767906.0,1853864289.0,1268469667.0
20214,동작구,8270149516.0,2258104057.0,1315304885.0
20214,광진구,3802667074.0,947296840.0,561627873.0
20214,광진구,9707541356.0,2443484841.0,1627692446.0
20214,광진구,9038924562.0,2544797473.0,1392111705.0
20214,광진구,5591327142.0,1234344116.0,733297180.0
20214,광진구,3966975448.0,1067609413.0,614087029.0
20214,동대문구,5711900124.0,1454700127.0,933714088.0
20214,광진구,10231575811.0,2739759564.0,1650107090.0
20214,광진구,4934501957.0,1440899351.0,757309085.0
20214,광진구,8054079897.0,2222195065.0,1302736900.0
20214,광진구,14286173782.0,3871356548.0,2285446718.0
20214,광진구,9544533797.0,2444608404.0,1579522863.0
20214,광진구,7994323513.0,2071226208.0,1297661230.0
20214,광진구,11409149507.0,3000529428.0,1879928160.0
20214,광진구,10425462372.0,2983503036.0,1619657781.0
20214,광진구,16465240775.0,4350397547.0,2675031539.0
20214,노원구,2509251911.0,693887883.0,400574871.0
20214,동작구,6761388986.0,1760342265.0,1120146615.0
20221,마포구,6290808728.0,1531456321.0,1089881803.0
20221,구로구,7061047302.0,1893878386.0,1147009585.0
20221,구로구,3340006501.0,802726523.0,595157555.0
20221,구로구,9520235986.0,2578337469.0,1589256105.0
20221,구로구,3257478237.0,829149588.0,552725418.0
20221,구로구,3463786675.0,857129740.0,602242708.0
20221,구로구,8058521331.0,2055662906.0,1362800596.0
20221,구로구,7403591198.0,1834315763.0,1276215126.0
20221,마포구,4655324515.0,1246326880.0,765172961.0
20221,구로구,9593510592.0,2426034559.0,1629089068.0
20221,구로구,10518312709.0,2636545227.0,1803216982.0
20221,구로구,3939062148.0,1022829561.0,681030876.0
20221,구로구,7720763653.0,1941309918.0,1304378889.0
20221,구로구,7610774534.0,1902420395.0,1210938287.0
20221,노원구,6122881668.0,1664003676.0,976117182.0
20221,노원구,4086655241.0,1031856576.0,688253614.0
20221,동작구,6274821108.0,1655215937.0,1032433618.0
20221,동작구,7545703637.0,1987951538.0,1227969569.0
20221,구로구,3942882312.0,991815999.0,662976322.0
20221,구로구,1714442223.0,399616017.0,311835586.0
20221,구로구,2753625705.0,630319818.0,503598499.0
20221,구로구,4406054274.0,1016544781.0,817369879.0
20221,구로구,8806282100.0,2250526246.0,1355078602.0
20221,구로구,4013987271.0,914935065.0,747000963.0
20221,구로구,6747056092.0,1575778932.0,1238842019.0
20221,동작구,4481794201.0,1116367354.0,784237634.0
20221,구로구,5242717180.0,1372273465.0,887105829.0
20221,구로구,7529357179.0,1921476738.0,1289887595.0
20221,구로구,4805969749.0,1197678388.0,868874959.0
20221,구로구,9889318335.0,2554627165.0,1664280915.0
20221,마포구,3953669043.0,985633870.0,716274428.0
20221,마포구,2165308289.0,527744426.0,353073762.0
20221,광진구,9530452738.0,2625718414.0,1507557442.0
20221,광진구,13278209837.0,3556349065.0,2023283554.0
20221,동작구,7967497552.0,2052684798.0,1329800851.0
20221,동작구,6005806940.0,1722277798.0,910419006.0
20221,동작구,6761388986.0,1760342265.0,1120146615.0
20221,광진구,8335203332.0,1909860894.0,1167155996.0
20221,구로구,7234168742.0,2025095206.0,1104667400.0
20221,구로구,9198502221.0,2297365374.0,1478480989.0
20221,광진구,9038924562.0,2544797473.0,1392111705.0
20221,광진구,5591327142.0,1234344116.0,733297180.0
20221,동작구,5215028502.0,1460251201.0,818749030.0
20221,동작구,5600078680.0,1499859564.0,889784916.0
20221,동작구,3814316552.0,1064351515.0,599870146.0
20221,동작구,2179947651.0,574624681.0,350889177.0
20221,구로구,4605762694.0,1160905454.0,780180997.0
20221,구로구,6887995480.0,1819634437.0,1172676603.0
20221,광진구,9544533797.0,2444608404.0,1579522863.0
20221,광진구,7994323513.0,2071226208.0,1297661230.0
20221,동작구,4513436886.0,1208882551.0,543646736.0
20221,동작구,2763269941.0,709424903.0,458096625.0
20221,동작구,4589994346.0,1184195410.0,755554338.0
20221,광진구,5751553776.0,1453411941.0,966832132.0
20221,동작구,5220287169.0,1335028795.0,857856967.0
20221,동작구,7046759665.0,1957613689.0,1056886610.0
20221,광진구,8862951668.0,2309997576.0,1472023005.0
20221,광진구,6569308371.0,1681060050.0,1098939425.0
20221,동작구,5140167060.0,1403505018.0,789497638.0
20221,동작구,7905333321.0,2185542900.0,1262966543.0
20221,동작구,5199305664.0,1392588793.0,815246968.0
20221,동작구,9382923073.0,2579768684.0,1459330079.0
20221,동작구,11282772623.0,3025404009.0,1836343614.0
20221,동작구,5063647510.0,1421596877.0,772068711.0
20221,광진구,8113188595.0,2145354771.0,1360993713.0
20221,광진구,9069980882.0,2339472986.0,1524845326.0
20221,광진구,7155384774.0,1727126813.0,904563651.0
20221,광진구,9582793971.0,2328674759.0,1238118933.0
20221,광진구,6232381777.0,1564621608.0,1053609681.0
20221,광진구,12782484233.0,3383841350.0,2141675797.0
20221,광진구,3802667074.0,947296840.0,561627873.0
20221,광진구,9707541356.0,2443484841.0,1627692446.0
20221,광진구,5355463414.0,1262363216.0,936461975.0
20221,광진구,4379602040.0,1059314537.0,764277772.0
20221,광진구,3966975448.0,1067609413.0,614087029.0
20221,광진구,7433667826.0,2090535036.0,1185993122.0
20221,광진구,10231575811.0,2739759564.0,1650107090.0
20221,광진구,4934501957.0,1440899351.0,757309085.0
20221,동작구,739547484.0,178386828.0,64809418.0
20221,동작구,5179781086.0,1434712032.0,819545318.0
20221,동대문구,9535353932.0,2472644143.0,1599068917.0
20221,동대문구,9239300201.0,2474638725.0,1538990623.0
20221,광진구,11409149507.0,3000529428.0,1879928160.0
20221,광진구,10425462372.0,2983503036.0,1619657781.0
20221,광진구,16465240775.0,4350397547.0,2675031539.0
20221,동대문구,3440623903.0,932348366.0,564797921.0
20221,광진구,12486447975.0,3467146060.0,1991589286.0
20221,광진구,10470984918.0,2731827898.0,1749855513.0
20221,동대문구,5519997590.0,1574249437.0,857384323.0
20221,동대문구,4757748446.0,1494353811.0,670978813.0
20221,광진구,11074110613.0,2937948703.0,1841125787.0
20221,광진구,12476133168.0,3255409906.0,2074023464.0
20221,광진구,15337903196.0,3996691777.0,2569926875.0
20221,광진구,7951165619.0,2073625131.0,1345075618.0
20221,동작구,9957790979.0,2586659765.0,1530281467.0
20221,동작구,6439669979.0,1831707831.0,944661760.0
20221,동대문구,5659266650.0,1658784918.0,862993569.0
20221,동대문구,9277651284.0,2399004725.0,1507462654.0
20221,광진구,3668506202.0,899894497.0,637489954.0
20221,광진구,14256368463.0,3674286000.0,2426485734.0
20221,광진구,11171761856.0,2946213598.0,1835166220.0
20221,동대문구,6653665190.0,1811791045.0,982371116.0
20221,광진구,7784596141.0,1930415989.0,1362010475.0
20221,광진구,3227755531.0,784462865.0,559113108.0
20221,동대문구,8764187469.0,2431300774.0,1374358628.0
20221,동대문구,9805476876.0,2567969458.0,1582905683.0
20221,동대문구,9398231095.0,2347787608.0,1587616639.0
20221,동대문구,5711900124.0,1454700127.0,933714088.0
20221,동대문구,4811889646.0,1211423381.0,806869153.0
20221,동대문구,4755695889.0,1226851852.0,789062581.0
20221,광진구,8054079897.0,2222195065.0,1302736900.0
20221,광진구,14286173782.0,3871356548.0,2285446718.0
20221,동대문구,7579314425.0,2085782091.0,1085903551.0
20221,동대문구,7983799989.0,2249420782.0,1014450010.0
20221,동대문구,7306715807.0,1861531138.0,1229299468.0
20221,동대문구,5708385536.0,1512616945.0,855885568.0
20221,동대문구,4773316467.0,1322189097.0,692233604.0
20221,동대문구,5673122175.0,1746026186.0,771634568.0
20221,동대문구,4523190078.0,1300482525.0,655429052.0
20221,동대문구,5148208977.0,1555822489.0,761223865.0
20221,동대문구,7922226968.0,2256505591.0,1193516333.0
20221,동대문구,12181519733.0,3250393653.0,1940186913.0
20221,동대문구,2944510401.0,885309796.0,406706232.0
20221,동대문구,2825237968.0,816495127.0,439928113.0
20221,동대문구,5856567652.0,1744835616.0,878207216.0
20221,동대문구,5357154491.0,1591879247.0,805261166.0
20221,광진구,6497225100.0,1665554790.0,1103440857.0
20221,광진구,11317638469.0,3056616809.0,1847373941.0
20221,중랑구,5217255050.0,1639143599.0,743299596.0
20221,중랑구,10583321028.0,2934028661.0,1689957165.0
20221,동대문구,6631618053.0,1641430744.0,888643883.0
20221,동대문구,7966010184.0,2186617591.0,1271152120.0
20221,동대문구,4654122752.0,1311304404.0,719429575.0
20221,중랑구,7554034022.0,2303404357.0,1104583872.0
20221,동대문구,6309397368.0,1590888476.0,1046931519.0
20221,동대문구,6723833852.0,1869648648.0,1028774909.0
20221,중랑구,10033553674.0,2869639768.0,1538000725.0
20221,중랑구,6705346157.0,1917455188.0,1057739617.0
20221,동대문구,4393826704.0,1038090649.0,518443543.0
20221,동대문구,5056669976.0,1287443066.0,625432657.0
20221,동대문구,4833480210.0,1203643684.0,656162170.0
20221,동대문구,6026473776.0,1674110547.0,924799666.0
20221,동대문구,3768340494.0,1027895927.0,611875932.0
20221,동대문구,4567682904.0,1138876897.0,746056711.0
20221,중랑구,10060211596.0,2810339999.0,1606208305.0
20221,중랑구,10641843048.0,3046700270.0,1631701153.0
20221,성북구,4153099857.0,1217656634.0,604476686.0
20221,동대문구,3098854223.0,873914190.0,441095455.0
20221,동대문구,4406757213.0,1130280157.0,739684748.0
20221,중랑구,14244403029.0,3956047029.0,2255062196.0
20221,동대문구,8960195881.0,2594293578.0,1347117022.0
20221,동대문구,17166234629.0,4487761339.0,2796220562.0
20221,중랑구,7434236697.0,2153250161.0,1123642259.0
20221,중랑구,8698937909.0,2434538157.0,1363432427.0
20221,동대문구,11488681685.0,2809235096.0,1976563802.0
20221,동대문구,10191619410.0,2428867752.0,1768344095.0
20221,동대문구,4238211696.0,1091998674.0,697087989.0
20221,동대문구,8352647548.0,2135068452.0,1376991656.0
20221,동대문구,3560062746.0,1053977588.0,516551120.0
20221,동대문구,3945896100.0,1133461852.0,589130064.0
20221,중랑구,13284972729.0,3685960525.0,2065940111.0
20221,중랑구,8407709860.0,2385576535.0,1303688118.0
20221,중랑구,7748027681.0,2145454152.0,1216851044.0
20221,중랑구,4098852543.0,1221199254.0,624497825.0
20221,중랑구,4487675560.0,1391110208.0,639119567.0
20221,중랑구,9882481599.0,2775661308.0,1533219042.0
20221,중랑구,11197379708.0,3029831435.0,1835380131.0
20221,중랑구,6317082463.0,1803626034.0,978585060.0
20221,중랑구,6059266913.0,1766779750.0,921518032.0
20221,중랑구,2266596284.0,618845053.0,349599928.0
20221,중랑구,7323679513.0,2124494512.0,1125843070.0
20221,중랑구,9133174245.0,2476795650.0,1465440249.0
20221,중랑구,12439540106.0,3233722729.0,2093511044.0
20221,중랑구,6605083903.0,1705365418.0,1098081996.0
20221,동대문구,5857493357.0,1519449973.0,939842292.0
20221,동대문구,8989308349.0,2513616734.0,1388903955.0
20221,성북구,3886535618.0,986024256.0,636509803.0
20221,성북구,3755820416.0,1016580333.0,617006113.0
20221,중랑구,8873585378.0,2581344703.0,1348802435.0
20221,중랑구,10228211030.0,2976524867.0,1542134675.0
20221,중랑구,12688762498.0,3473333934.0,2036492317.0
20221,성북구,4779812026.0,1224205152.0,777519213.0
20221,중랑구,10279073448.0,2841942196.0,1638031528.0
20221,중랑구,10996191559.0,3093678191.0,1706771574.0
20221,성북구,7750863559.0,2090462845.0,1219212108.0
20221,성북구,5500458895.0,1500040662.0,873204259.0
20221,중랑구,11492597123.0,3369483186.0,1708759482.0
20221,중랑구,10465997450.0,2819571082.0,1710541957.0
20221,중랑구,12132600881.0,3395972935.0,1910598251.0
20221,중랑구,15050704183.0,4248839054.0,2326008772.0
20221,중랑구,7075388680.0,2149773989.0,1035172601.0
20221,중랑구,6410825864.0,1781594140.0,1002020619.0
20221,성북구,14436411456.0,3832524988.0,2308472564.0
20221,성북구,8873756583.0,2345794662.0,1267408421.0
20221,중랑구,6623095901.0,1911183859.0,999563899.0
20221,중랑구,6099415221.0,1749284321.0,938841809.0
20221,중랑구,3644113632.0,1028560144.0,543367768.0
20221,성북구,7370450828.0,2052895895.0,1063516891.0
20221,중랑구,7095219111.0,2034231333.0,1087432939.0
20221,중랑구,10506526841.0,2997558359.0,1616790423.0
20221,성북구,9388647314.0,2387981632.0,1563689813.0
20221,성북구,11698912004.0,3058677772.0,1901166991.0
20221,중랑구,8266325753.0,2402270722.0,1260556733.0
20221,중랑구,9475906148.0,2744512922.0,1456351153.0
20221,중랑구,4724756893.0,1285299502.0,731760048.0
20221,성북구,3060518873.0,782409039.0,462081793.0
20221,중랑구,11110554808.0,3016431727.0,1815421146.0
20221,중랑구,5855101423.0,1559646419.0,938924715.0
20221,성북구,9111234560.0,2420315209.0,1472535887.0
20221,성북구,10932450567.0,3046089085.0,1692851053.0
20221,성북구,3944317243.0,1004523715.0,657292807.0
20221,성북구,4932965327.0,1260570567.0,813930262.0
20221,성북구,3508571716.0,919080050.0,571195393.0
20221,성북구,5370104564.0,1443083814.0,838865602.0
20221,성북구,8993636243.0,2380457137.0,1480659567.0
20221,성북구,7004885358.0,1836935338.0,1165570426.0
20221,성북구,5544002367.0,1590038105.0,838463809.0
20221,성북구,4426732172.0,1280629445.0,658743154.0
20221,성북구,7352685688.0,1894564890.0,1200613011.0
20221,성북구,15294640206.0,3953761522.0,2556418129.0
20221,성북구,12142994528.0,3201460741.0,2010689350.0
20221,성북구,10354160416.0,2701333071.0,1618210967.0
20221,중랑구,13194247529.0,3551431671.0,2124334063.0
20221,중랑구,10289604621.0,2970236507.0,1555029020.0
20221,성북구,6159430523.0,1733340471.0,947287632.0
20221,성북구,5093492912.0,1432931791.0,796315954.0
20221,성북구,9773470100.0,2524719383.0,1507265781.0
20221,성북구,6932139440.0,1964735895.0,1065216375.0
20221,성북구,6426689583.0,1653833524.0,893156113.0
20221,성북구,4660742919.0,1379943571.0,690942874.0
20221,성북구,8528318567.0,2408595847.0,1284942271.0
20221,성북구,7327713878.0,1870575985.0,1226964826.0
20221,강북구,4999307209.0,1302521667.0,847309281.0
20221,강북구,6282177752.0,1647419292.0,1062651555.0
20221,성북구,6361212854.0,1700288632.0,1011254632.0
20221,성북구,5441839338.0,1427996808.0,883225458.0
20221,성북구,4503887193.0,1195564055.0,730887480.0
20221,성북구,1756172658.0,391588275.0,188947965.0
